holo_name,apo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,apo_group_id,family50_id
3n3j,1UGE,A,A,WWV,41,47.61904761904761,0,0
3n3j,1HEC,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CCU,A,A,WWV,41,47.61904761904761,0,0
3n3j,4YGJ,A,A,WWV,41,47.61904761904761,0,0
3n3j,3RLD,A,A,WWV,41,47.61904761904761,0,0
3n3j,8CA2,A,A,WWV,41,47.61904761904761,0,0
3n3j,3DV7,A,A,WWV,41,47.61904761904761,0,0
3n3j,1UGC,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CCS,A,A,WWV,41,47.61904761904761,0,0
3n3j,2NWO,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CVF,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CVC,A,A,WWV,41,47.61904761904761,0,0
3n3j,3DVB,A,A,WWV,41,47.61904761904761,0,0
3n3j,2NWY,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CVE,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CNK,A,A,WWV,41,47.61904761904761,0,0
3n3j,1HVA,A,A,WWV,41,47.61904761904761,0,0
3n3j,1UGA,A,A,WWV,41,47.61904761904761,0,0
3n3j,3RG3,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CNB,A,A,WWV,41,47.61904761904761,0,0
3n3j,3RGE,A,A,WWV,41,47.61904761904761,0,0
3n3j,2FNK,A,A,WWV,41,47.61904761904761,0,0
3n3j,1FQL,A,A,WWV,41,47.61904761904761,0,0
3n3j,1YO0,A,A,WWV,41,47.61904761904761,0,0
3n3j,1LG5,A,A,WWV,41,47.61904761904761,0,0
3n3j,3M1Q,A,A,WWV,41,47.61904761904761,0,0
3n3j,1MUA,A,A,WWV,41,47.61904761904761,0,0
3n3j,2FNM,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CVD,A,A,WWV,41,47.61904761904761,0,0
3n3j,1CVH,A,A,WWV,41,47.61904761904761,0,0
2ot1,7VDC,A,A,N3P,25,30.919220055710305,741,380
2ot1,1ZAH,A,A,N3P,25,30.919220055710305,741,380
2ot1,3B8D,A,A,N3P,25,30.919220055710305,741,380
2ot1,1EX5,A,A,N3P,25,30.919220055710305,741,380
2ot1,1EWE,A,A,N3P,25,30.919220055710305,741,380
2ot1,3DFN,A,A,N3P,25,30.919220055710305,741,380
2ot1,3DFQ,A,A,N3P,25,30.919220055710305,741,380
2ot1,6V20,A,A,N3P,25,30.919220055710305,741,380
2ot1,6MWQ,A,A,N3P,25,30.919220055710305,741,380
5wbm,3B3L,B,A,A4G,18,40.76704545454545,479,250
3jzj,3K01,A,A,AC1,21,26.30691399662732,247,134
2r58,2R57,A,A,MLY,12,54.82233502538071,803,404
5cs6,4MD7,A,E,K82,13,37.5,28,18
5cs6,4MD8,A,E,K82,13,37.5,28,18
5cs6,2R7I,A,A,K82,13,37.5,29,18
5cs6,5ZN5,A,A,K82,13,37.5,28,18
5cs6,4MD9,A,E,K82,13,37.5,28,18
5cs6,4DGL,A,C,K82,13,37.5,28,18
5cs6,1NA7,A,A,K82,13,37.5,28,18
5cs6,5ZN0,A,A,K82,13,37.5,28,18
6hai,6H97,A,A,FWW,62,14.229765013054829,804,405
1jeu,1B05,A,A,,0,46.85430463576159,248,22
5ovr,2BIJ,A,A,AXK,28,44.40559440559441,551,293
4w9l,6R6H,C,V,3JJ,41,52.83674257043612,415,216
4w9l,4WQO,C,A,3JJ,41,52.83674257043612,415,216
5t19,3SME,A,A,73U,23,70.94017094017094,15,7
5t19,6NTP,A,A,73U,23,70.94017094017094,15,7
5t19,4QBE,A,A,73U,23,70.94017094017094,15,7
5t19,8U1E,A,A,73U,23,70.94017094017094,15,7
5t19,2F6F,A,A,73U,23,70.94017094017094,15,7
5t19,1I57,A,A,73U,23,70.94017094017094,15,7
5t19,6CWU,A,A,73U,23,70.94017094017094,15,7
5t19,6CWV,A,A,73U,23,70.94017094017094,15,7
5t19,4BJO,A,A,73U,23,70.94017094017094,15,7
5t19,1PA1,A,A,73U,23,70.94017094017094,15,7
5t19,7L0C,A,A,73U,23,70.94017094017094,15,7
5t19,7KEN,A,A,73U,23,70.94017094017094,15,7
5t19,3ZV2,A,A,73U,23,70.94017094017094,15,7
5t19,3A5K,A,A,73U,23,70.94017094017094,15,7
5t19,8EXK,A,A,73U,23,70.94017094017094,15,7
4abd,1BTP,A,A,SW2,13,73.14285714285714,85,21
4abd,1EZX,A,C,SW2,13,73.14285714285714,86,21
4abd,6MRQ,A,A,SW2,13,73.14285714285714,85,21
4abd,1OPH,A,B,SW2,13,73.14285714285714,85,21
4abd,3VEQ,A,B,SW2,13,73.14285714285714,85,21
4abd,1TAW,A,A,SW2,13,73.14285714285714,85,21
3b3s,3B35,A,A,LEU,9,55.26315789473685,383,202
3b3s,1AMP,A,A,LEU,9,55.26315789473685,383,202
3b3s,1RTQ,A,A,LEU,9,55.26315789473685,383,202
3b3s,2ANP,A,A,LEU,9,55.26315789473685,383,202
3vbd,1CA3,A,A,0FZ,22,45.47368421052632,0,0
3vbd,5ZXW,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CAN,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3MNJ,A,A,0FZ,22,45.47368421052632,0,0
3vbd,2NXR,A,A,0FZ,22,45.47368421052632,0,0
3vbd,5CA2,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1ZSA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3MNH,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CAK,A,A,0FZ,22,45.47368421052632,0,0
3vbd,12CA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGD,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1HED,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CNH,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CAJ,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1TH9,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1HEA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1TG3,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3MNI,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1LZV,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGF,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CAL,A,A,0FZ,22,45.47368421052632,0,0
3vbd,9CA2,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3MNK,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CAI,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CNJ,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1HEB,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3DVC,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1DCA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CCT,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGB,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CNG,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3DVD,A,A,0FZ,22,45.47368421052632,0,0
3vbd,6CA2,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1G3Z,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3RG4,A,A,0FZ,22,45.47368421052632,0,0
3vbd,4QK1,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1H9Q,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3TVN,A,X,0FZ,22,45.47368421052632,0,0
3vbd,1CNI,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1H9N,A,A,0FZ,22,45.47368421052632,0,0
3vbd,7CA2,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1BIC,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGE,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1HEC,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CCU,A,A,0FZ,22,45.47368421052632,0,0
3vbd,4YGJ,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3RLD,A,A,0FZ,22,45.47368421052632,0,0
3vbd,8CA2,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3DV7,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGC,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CCS,A,A,0FZ,22,45.47368421052632,0,0
3vbd,2NWO,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVF,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVC,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3DVB,A,A,0FZ,22,45.47368421052632,0,0
3vbd,2NWY,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVE,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CNK,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1HVA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1UGA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3RG3,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CNB,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3RGE,A,A,0FZ,22,45.47368421052632,0,0
3vbd,2FNK,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1FQL,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1YO0,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1LG5,A,A,0FZ,22,45.47368421052632,0,0
3vbd,3M1Q,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1MUA,A,A,0FZ,22,45.47368421052632,0,0
3vbd,2FNM,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVD,A,A,0FZ,22,45.47368421052632,0,0
3vbd,1CVH,A,A,0FZ,22,45.47368421052632,0,0
6cq1,1R28,B,A,F8J,39,13.500784929356357,363,192
6cq1,6Y17,B,A,F8J,39,13.500784929356357,363,192
5jfu,1Q9P,B,A,6KQ,46,48.47908745247148,145,26
2pu2,1L0E,A,A,DK2,26,51.117318435754186,271,146
2pu2,3IWQ,A,A,DK2,26,51.117318435754186,272,146
2pu2,1L0F,A,A,DK2,26,51.117318435754186,272,146
2pu2,1L0D,A,A,DK2,26,51.117318435754186,273,146
2pu2,3IXD,A,A,DK2,26,51.117318435754186,274,146
2pu2,3IWI,A,A,DK2,26,51.117318435754186,275,146
2xpk,2V5D,A,A,Z0M,27,71.59709618874773,201,34
1nl9,6NTP,A,A,989,39,63.07339449541285,15,7
1nl9,2F6F,A,A,989,39,63.07339449541285,15,7
1nl9,3SME,A,A,989,39,63.07339449541285,15,7
1nl9,5KA4,A,A,989,39,63.07339449541285,15,7
1nl9,4QBE,A,A,989,39,63.07339449541285,15,7
1nl9,7KEN,A,A,989,39,63.07339449541285,15,7
1nl9,8U1E,A,A,989,39,63.07339449541285,15,7
1nl9,4BJO,A,A,989,39,63.07339449541285,15,7
1nl9,6CWU,A,A,989,39,63.07339449541285,15,7
1nl9,1I57,A,A,989,39,63.07339449541285,15,7
1nl9,6CWV,A,A,989,39,63.07339449541285,15,7
1nl9,1PA1,A,A,989,39,63.07339449541285,15,7
1nl9,3A5K,A,A,989,39,63.07339449541285,15,7
1nl9,7L0C,A,A,989,39,63.07339449541285,15,7
1nl9,3ZV2,A,A,989,39,63.07339449541285,15,7
1nl9,8EXK,A,A,989,39,63.07339449541285,15,7
4ibg,7YER,B,B,1D6,36,20.948616600790515,480,251
4ibg,3FKE,B,A,1D6,36,20.948616600790515,480,251
4ibg,5BPV,B,A,1D6,36,20.948616600790515,480,251
1lee,5BWY,A,A,R36,39,41.21863799283154,776,397
1lee,3F9Q,A,A,R36,39,41.21863799283154,777,397
3lzz,3LOI,A,A,GDP,28,25.49342105263157,805,406
1o3l,1BTP,A,A,678,37,64.26966292134831,85,21
1o3l,1EZX,A,C,678,37,64.26966292134831,86,21
1o3l,6MRQ,A,A,678,37,64.26966292134831,85,21
1o3l,1OPH,A,B,678,37,64.26966292134831,85,21
1o3l,3VEQ,A,B,678,37,64.26966292134831,85,21
1o3l,1TAW,A,A,678,37,64.26966292134831,85,21
5fov,5QUN,A,A,GOL,6,10.876132930513595,554,296
6i18,1DFC,A,A,H0N,34,31.48148148148148,39,20
5cp9,7MOB,B,A,6O5,10,69.52380952380952,191,93
5cp9,1NK1,B,A,6O5,10,69.52380952380952,191,93
5cp9,2QJ2,B,A,6O5,10,69.52380952380952,191,93
5cp9,4D3C,B,A,6O5,10,69.52380952380952,192,93
4q90,1CA3,A,A,MBO,10,49.51768488745981,0,0
4q90,1CAN,A,A,MBO,10,49.51768488745981,0,0
4q90,5ZXW,A,A,MBO,10,49.51768488745981,0,0
4q90,3MNJ,A,A,MBO,10,49.51768488745981,0,0
4q90,5CA2,A,A,MBO,10,49.51768488745981,0,0
4q90,1ZSA,A,A,MBO,10,49.51768488745981,0,0
4q90,1CAK,A,A,MBO,10,49.51768488745981,0,0
4q90,12CA,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGD,A,A,MBO,10,49.51768488745981,0,0
4q90,3MNH,A,A,MBO,10,49.51768488745981,0,0
4q90,1CAJ,A,A,MBO,10,49.51768488745981,0,0
4q90,1HED,A,A,MBO,10,49.51768488745981,0,0
4q90,1CNH,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGF,A,A,MBO,10,49.51768488745981,0,0
4q90,2NXR,A,A,MBO,10,49.51768488745981,0,0
4q90,1HEA,A,A,MBO,10,49.51768488745981,0,0
4q90,1CCT,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGB,A,A,MBO,10,49.51768488745981,0,0
4q90,3MNI,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVA,A,A,MBO,10,49.51768488745981,0,0
4q90,1LZV,A,A,MBO,10,49.51768488745981,0,0
4q90,3DVD,A,A,MBO,10,49.51768488745981,0,0
4q90,6CA2,A,A,MBO,10,49.51768488745981,0,0
4q90,1CAL,A,A,MBO,10,49.51768488745981,0,0
4q90,9CA2,A,A,MBO,10,49.51768488745981,0,0
4q90,3MNK,A,A,MBO,10,49.51768488745981,0,0
4q90,1CAI,A,A,MBO,10,49.51768488745981,0,0
4q90,1CNJ,A,A,MBO,10,49.51768488745981,0,0
4q90,1TH9,A,A,MBO,10,49.51768488745981,0,0
4q90,1HEB,A,A,MBO,10,49.51768488745981,0,0
4q90,3DVC,A,A,MBO,10,49.51768488745981,0,0
4q90,1DCA,A,A,MBO,10,49.51768488745981,0,0
4q90,1G3Z,A,A,MBO,10,49.51768488745981,0,0
4q90,3RG4,A,A,MBO,10,49.51768488745981,0,0
4q90,1TG3,A,A,MBO,10,49.51768488745981,0,0
4q90,1H9Q,A,A,MBO,10,49.51768488745981,0,0
4q90,3TVN,A,X,MBO,10,49.51768488745981,0,0
4q90,1CNI,A,A,MBO,10,49.51768488745981,0,0
4q90,1CNG,A,A,MBO,10,49.51768488745981,0,0
4q90,1H9N,A,A,MBO,10,49.51768488745981,0,0
4q90,1BIC,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGE,A,A,MBO,10,49.51768488745981,0,0
4q90,1CCU,A,A,MBO,10,49.51768488745981,0,0
4q90,4QK1,A,A,MBO,10,49.51768488745981,0,0
4q90,4YGJ,A,A,MBO,10,49.51768488745981,0,0
4q90,3RLD,A,A,MBO,10,49.51768488745981,0,0
4q90,3DV7,A,A,MBO,10,49.51768488745981,0,0
4q90,1CCS,A,A,MBO,10,49.51768488745981,0,0
4q90,7CA2,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVF,A,A,MBO,10,49.51768488745981,0,0
4q90,1HEC,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVC,A,A,MBO,10,49.51768488745981,0,0
4q90,3DVB,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVE,A,A,MBO,10,49.51768488745981,0,0
4q90,1CNK,A,A,MBO,10,49.51768488745981,0,0
4q90,8CA2,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGC,A,A,MBO,10,49.51768488745981,0,0
4q90,1UGA,A,A,MBO,10,49.51768488745981,0,0
4q90,2NWO,A,A,MBO,10,49.51768488745981,0,0
4q90,3RG3,A,A,MBO,10,49.51768488745981,0,0
4q90,2NWY,A,A,MBO,10,49.51768488745981,0,0
4q90,1CNB,A,A,MBO,10,49.51768488745981,0,0
4q90,1HVA,A,A,MBO,10,49.51768488745981,0,0
4q90,3RGE,A,A,MBO,10,49.51768488745981,0,0
4q90,1MUA,A,A,MBO,10,49.51768488745981,0,0
4q90,2FNK,A,A,MBO,10,49.51768488745981,0,0
4q90,1FQL,A,A,MBO,10,49.51768488745981,0,0
4q90,1YO0,A,A,MBO,10,49.51768488745981,0,0
4q90,1LG5,A,A,MBO,10,49.51768488745981,0,0
4q90,3M1Q,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVD,A,A,MBO,10,49.51768488745981,0,0
4q90,1CVH,A,A,MBO,10,49.51768488745981,0,0
4q90,2FNM,A,A,MBO,10,49.51768488745981,0,0
3pb8,3PB4,X,X,AHN,11,71.70418006430869,755,388
3ml5,6G4T,A,A,AZM,13,46.66666666666666,617,0
1i9n,1G3Z,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CA3,A,A,IOA,22,50.1187648456057,0,0
1i9n,5ZXW,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CAN,A,A,IOA,22,50.1187648456057,0,0
1i9n,3MNJ,A,A,IOA,22,50.1187648456057,0,0
1i9n,2NXR,A,A,IOA,22,50.1187648456057,0,0
1i9n,5CA2,A,A,IOA,22,50.1187648456057,0,0
1i9n,12CA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGD,A,A,IOA,22,50.1187648456057,0,0
1i9n,1ZSA,A,A,IOA,22,50.1187648456057,0,0
1i9n,9CA2,A,A,IOA,22,50.1187648456057,0,0
1i9n,3MNH,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CAJ,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CAK,A,A,IOA,22,50.1187648456057,0,0
1i9n,1DCA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1HEA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1HED,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CNH,A,A,IOA,22,50.1187648456057,0,0
1i9n,6CA2,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGF,A,A,IOA,22,50.1187648456057,0,0
1i9n,3MNK,A,A,IOA,22,50.1187648456057,0,0
1i9n,1TH9,A,A,IOA,22,50.1187648456057,0,0
1i9n,1HEB,A,A,IOA,22,50.1187648456057,0,0
1i9n,1TG3,A,A,IOA,22,50.1187648456057,0,0
1i9n,1H9Q,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CCT,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGB,A,A,IOA,22,50.1187648456057,0,0
1i9n,3MNI,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1LZV,A,A,IOA,22,50.1187648456057,0,0
1i9n,3DVD,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CAL,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CAI,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CNJ,A,A,IOA,22,50.1187648456057,0,0
1i9n,3DVC,A,A,IOA,22,50.1187648456057,0,0
1i9n,3RG4,A,A,IOA,22,50.1187648456057,0,0
1i9n,4QK1,A,A,IOA,22,50.1187648456057,0,0
1i9n,3TVN,A,X,IOA,22,50.1187648456057,0,0
1i9n,1CNI,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CNG,A,A,IOA,22,50.1187648456057,0,0
1i9n,1H9N,A,A,IOA,22,50.1187648456057,0,0
1i9n,7CA2,A,A,IOA,22,50.1187648456057,0,0
1i9n,1BIC,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVF,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGE,A,A,IOA,22,50.1187648456057,0,0
1i9n,1HEC,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CCU,A,A,IOA,22,50.1187648456057,0,0
1i9n,4YGJ,A,A,IOA,22,50.1187648456057,0,0
1i9n,8CA2,A,A,IOA,22,50.1187648456057,0,0
1i9n,3DV7,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGC,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CCS,A,A,IOA,22,50.1187648456057,0,0
1i9n,2NWO,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVC,A,A,IOA,22,50.1187648456057,0,0
1i9n,3DVB,A,A,IOA,22,50.1187648456057,0,0
1i9n,2NWY,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVE,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CNK,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CNB,A,A,IOA,22,50.1187648456057,0,0
1i9n,3RLD,A,A,IOA,22,50.1187648456057,0,0
1i9n,1HVA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1UGA,A,A,IOA,22,50.1187648456057,0,0
1i9n,3RG3,A,A,IOA,22,50.1187648456057,0,0
1i9n,3RGE,A,A,IOA,22,50.1187648456057,0,0
1i9n,2FNK,A,A,IOA,22,50.1187648456057,0,0
1i9n,1MUA,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVD,A,A,IOA,22,50.1187648456057,0,0
1i9n,1CVH,A,A,IOA,22,50.1187648456057,0,0
6oqc,2KBW,A,A,N0S,40,10.886075949367088,55,34
6oqc,5C6H,A,A,N0S,40,10.886075949367088,55,34
6oqc,6QFI,A,A,N0S,40,10.886075949367088,56,34
6oqc,6MBE,A,A,N0S,40,10.886075949367088,55,34
6oqc,5UUM,A,A,N0S,40,10.886075949367088,55,34
6oqc,6MBD,A,A,N0S,40,10.886075949367088,55,34
6oqc,5JSB,A,A,N0S,40,10.886075949367088,55,34
6oqc,6ZIE,A,B,N0S,40,10.886075949367088,57,34
6oqc,2PQK,A,A,N0S,40,10.886075949367088,56,34
6oqc,4HW4,A,A,N0S,40,10.886075949367088,55,34
6oqc,7XGE,A,B,N0S,40,10.886075949367088,55,34
6oqc,2MHS,A,A,N0S,40,10.886075949367088,55,34
6oqc,3PK1,A,A,N0S,40,10.886075949367088,58,34
1avn,1CA3,A,A,HSM,8,50.75376884422111,0,0
1avn,1CAN,A,A,HSM,8,50.75376884422111,0,0
1avn,5ZXW,A,A,HSM,8,50.75376884422111,0,0
1avn,3MNJ,A,A,HSM,8,50.75376884422111,0,0
1avn,5CA2,A,A,HSM,8,50.75376884422111,0,0
1avn,1ZSA,A,A,HSM,8,50.75376884422111,0,0
1avn,1CAK,A,A,HSM,8,50.75376884422111,0,0
1avn,12CA,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGD,A,A,HSM,8,50.75376884422111,0,0
1avn,3MNH,A,A,HSM,8,50.75376884422111,0,0
1avn,1CAJ,A,A,HSM,8,50.75376884422111,0,0
1avn,1HED,A,A,HSM,8,50.75376884422111,0,0
1avn,1CNH,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGF,A,A,HSM,8,50.75376884422111,0,0
1avn,2NXR,A,A,HSM,8,50.75376884422111,0,0
1avn,1HEA,A,A,HSM,8,50.75376884422111,0,0
1avn,1CCT,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGB,A,A,HSM,8,50.75376884422111,0,0
1avn,3MNI,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVA,A,A,HSM,8,50.75376884422111,0,0
1avn,1LZV,A,A,HSM,8,50.75376884422111,0,0
1avn,3DVD,A,A,HSM,8,50.75376884422111,0,0
1avn,6CA2,A,A,HSM,8,50.75376884422111,0,0
1avn,1CAL,A,A,HSM,8,50.75376884422111,0,0
1avn,9CA2,A,A,HSM,8,50.75376884422111,0,0
1avn,3MNK,A,A,HSM,8,50.75376884422111,0,0
1avn,1CAI,A,A,HSM,8,50.75376884422111,0,0
1avn,1CNJ,A,A,HSM,8,50.75376884422111,0,0
1avn,1TH9,A,A,HSM,8,50.75376884422111,0,0
1avn,1HEB,A,A,HSM,8,50.75376884422111,0,0
1avn,3DVC,A,A,HSM,8,50.75376884422111,0,0
1avn,1DCA,A,A,HSM,8,50.75376884422111,0,0
1avn,1G3Z,A,A,HSM,8,50.75376884422111,0,0
1avn,3RG4,A,A,HSM,8,50.75376884422111,0,0
1avn,1TG3,A,A,HSM,8,50.75376884422111,0,0
1avn,1H9Q,A,A,HSM,8,50.75376884422111,0,0
1avn,3TVN,A,X,HSM,8,50.75376884422111,0,0
1avn,1CNI,A,A,HSM,8,50.75376884422111,0,0
1avn,1CNG,A,A,HSM,8,50.75376884422111,0,0
1avn,1H9N,A,A,HSM,8,50.75376884422111,0,0
1avn,1BIC,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGE,A,A,HSM,8,50.75376884422111,0,0
1avn,1CCU,A,A,HSM,8,50.75376884422111,0,0
1avn,4QK1,A,A,HSM,8,50.75376884422111,0,0
1avn,4YGJ,A,A,HSM,8,50.75376884422111,0,0
1avn,3RLD,A,A,HSM,8,50.75376884422111,0,0
1avn,3DV7,A,A,HSM,8,50.75376884422111,0,0
1avn,1CCS,A,A,HSM,8,50.75376884422111,0,0
1avn,7CA2,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVF,A,A,HSM,8,50.75376884422111,0,0
1avn,1HEC,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVC,A,A,HSM,8,50.75376884422111,0,0
1avn,3DVB,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVE,A,A,HSM,8,50.75376884422111,0,0
1avn,1CNK,A,A,HSM,8,50.75376884422111,0,0
1avn,8CA2,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGC,A,A,HSM,8,50.75376884422111,0,0
1avn,1UGA,A,A,HSM,8,50.75376884422111,0,0
1avn,2NWO,A,A,HSM,8,50.75376884422111,0,0
1avn,3RG3,A,A,HSM,8,50.75376884422111,0,0
1avn,2NWY,A,A,HSM,8,50.75376884422111,0,0
1avn,1CNB,A,A,HSM,8,50.75376884422111,0,0
1avn,1HVA,A,A,HSM,8,50.75376884422111,0,0
1avn,3RGE,A,A,HSM,8,50.75376884422111,0,0
1avn,1MUA,A,A,HSM,8,50.75376884422111,0,0
1avn,2FNK,A,A,HSM,8,50.75376884422111,0,0
1avn,1FQL,A,A,HSM,8,50.75376884422111,0,0
1avn,1YO0,A,A,HSM,8,50.75376884422111,0,0
1avn,1LG5,A,A,HSM,8,50.75376884422111,0,0
1avn,3M1Q,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVD,A,A,HSM,8,50.75376884422111,0,0
1avn,1CVH,A,A,HSM,8,50.75376884422111,0,0
1avn,2FNM,A,A,HSM,8,50.75376884422111,0,0
1qb9,1BTP,A,A,806,37,72.70341207349081,85,21
1qb9,1EZX,A,C,806,37,72.70341207349081,86,21
1qb9,6MRQ,A,A,806,37,72.70341207349081,85,21
1qb9,1OPH,A,B,806,37,72.70341207349081,85,21
1qb9,3VEQ,A,B,806,37,72.70341207349081,85,21
1qb9,1TAW,A,A,806,37,72.70341207349081,85,21
1no6,6NTP,A,A,794,25,71.2401055408971,15,7
1no6,2F6F,A,A,794,25,71.2401055408971,15,7
1no6,3SME,A,A,794,25,71.2401055408971,15,7
1no6,5KA4,A,A,794,25,71.2401055408971,15,7
1no6,4QBE,A,A,794,25,71.2401055408971,15,7
1no6,7KEN,A,A,794,25,71.2401055408971,15,7
1no6,8U1E,A,A,794,25,71.2401055408971,15,7
1no6,4BJO,A,A,794,25,71.2401055408971,15,7
1no6,6CWU,A,A,794,25,71.2401055408971,15,7
1no6,1I57,A,A,794,25,71.2401055408971,15,7
