pdb_id,apo_pdb_id,apo_chain
4mz5,3BTR,C
4mz5,4U58,A
4mz5,3VE6,A
4mz5,3TPO,A
4mz5,5CTT,A
4mz5,6P6E,A
4mz5,5K9S,A
4mz5,2YNR,A
4mz5,4U54,A
4mz5,6D7M,B
4mz5,6D7N,B
4mz5,2C1M,A
4mz5,3TPM,A
4xqa,1UXA,A
3c14,1CJK,A
3c14,1CS4,A
3c14,1AZS,A
6n3o,8T7T,A
5dtw,5DTW,A
5dtw,5DTP,A
5dtw,3HE2,A
1rin,1RIN,A
1rin,1OFS,A
1rin,1BQP,A
1rin,2BQP,A
1rin,5T7P,A
1eat,1B0E,A
1eat,8B04,A
1eat,1C1M,A
1eat,1HAX,B
4i6h,4I5M,A
4joe,6XNJ,A
4joe,4E34,A
4joe,2DC2,A
4joe,2LOB,A
3ow4,4EJN,A
3ow4,5KCV,A
3ow4,7APJ,A
3ow4,3O96,A
2w8f,7EGR,A
2w8f,6M4X,A
2w8f,2XNT,A
2w8f,5O87,A
2w8f,5XGL,A
2w8f,2BR7,A
2w8f,7EGR,E
2w8f,4FRR,A
2w8f,7EGR,B
2w8f,3GUA,A
2w8f,2BYP,A
2w8f,4WV9,A
2w8f,5LXB,A
2w8f,2PGZ,A
2w8f,2WN9,A
2w8f,2XZ5,A
2w8f,3PMZ,A
2w8f,2BYN,A
2w8f,2X00,D
2w8f,2YME,A
2w8f,2XZ6,A
2h5i,6BFL,A
2h5i,5IC4,A
2h5i,1NME,A
2h5i,1GFW,A
2h5i,6BDV,A
2h5i,6BG1,A
2h5i,6BG0,A
2h5i,3H0E,A
2h5i,3PCX,A
2h5i,4JJE,A
2h5i,3ITN,A
2h5i,4QTY,A
2h5i,3PD1,A
2h5i,1QX3,A
2h5i,6BGR,A
2h5i,6BH9,A
2h5i,6BGK,A
2h5i,1NMQ,A
2h5i,6BHA,A
2h5i,4QU0,A
2h5i,2J30,A
2h5i,5IAG,A
2h5i,5I9B,A
2h5i,2J33,A
2h5i,5IBR,A
2h5i,5IAN,A
2h5i,5IAB,A
2h5i,6BGQ,A
2h5i,5IAJ,A
2h5i,1CP3,A
2h5i,5IAR,A
2h5i,5IBP,A
2h5i,1I3O,A
2h5i,4PRY,A
2h5i,7XN4,A
2h5i,4QUE,A
2h5i,4QUA,A
2h5i,5IAS,A
2h5i,4EHA,A
2h5i,5IAK,A
2h5i,5IBC,A
2h5i,4EHD,A
2h5i,4DCP,A
2h5i,5IAE,A
2h5i,4EHF,A
2h5i,5I9T,A
2h5i,4DCO,A
2h5i,6BGS,A
2h5i,6BG4,A
2h5i,4QUL,A
2h5i,2XZD,A
2h5i,2J32,A
2h5i,2J31,A
2h5i,4DCJ,A
2h5i,4QUB,A
2h5i,4EHL,A
2h5i,4QU5,A
2h5i,4EHH,A
2h5i,4EHK,A
2h5i,4QU8,A
2h5i,4QUG,A
2h5i,4EHN,A
2h5i,4QUH,A
2h5i,4QUD,A
2h5i,3PD0,A
2h5i,4QUJ,A
2h5i,4QU9,A
2h5i,4QUI,A
2h5i,3DEH,A
2h5i,7RN7,A
2h5i,4JR0,A
2h5i,4JQY,A
3v31,3V2X,A
3v31,3V2O,A
3v31,4LG6,A
3v31,4QQI,A
3v31,3SO8,A
3c8e,3C8E,A
1htf,1W5V,A
1htf,2FDE,A
1htf,1AJV,A
1htf,1HVC,A
4hlg,7O6X,AAA
4hlg,5ZQO,A
4hlg,7POX,AAA
4hlg,4HKI,A
4hlg,5DCZ,A
4hlg,3W51,A
4hlg,3KR7,A
4hlg,3MHK,A
4hlg,8ALY,A
4hlg,4PML,A
5j19,4H5X,A
5j19,2OGQ,A
5j19,1Q4O,A
5j19,3FVH,A
5j19,6GY2,A
5j19,5NFU,A
5j19,4LKM,A
5j19,4O56,A
5j19,1Q4K,A
5j19,8CRC,A
5j19,4HY2,A
5j19,3HIH,A
5j19,5J19,A
5j19,8JOQ,A
5j19,3P2W,A
5j19,4RCP,A
5j19,4LKL,A
5j19,3C5L,A
5j19,4O9W,A
2fyv,1PS3,A
2fyv,1HWW,A
2fyv,1QWN,A
2fyv,1QWU,A
2fyv,6RPC,A
2fyv,3BUD,A
3lm1,1JOT,A
1aht,1H8D,H
1aht,6FJT,H
1aht,2BVR,H
1aht,1VZQ,H
1aht,1H8I,H
1aht,3GIC,B
4g93,2G33,A
4g93,5D7Y,A
4g93,6CWD,C
4g93,6CVK,C
1ikx,7SEP,A
1ikx,1IKV,A
1ikx,1EET,A
1ikx,1IKW,A
1ikx,2VG5,A
1ikx,5FDL,A
1ikx,1HMV,A
1ikx,1HPZ,A
1ikx,3HVT,A
1ikx,2YKN,A
1ikx,1HNI,A
1ikx,2YKM,A
1ikx,1S6P,A
1ikx,2IAJ,A
1ikx,6B19,A
1ikx,6WAZ,A
1ikx,1J5O,A
1ikx,1HVU,A
1ikx,1BQM,A
1ikx,1N5Y,A
1ikx,1UWB,A
1ikx,3JSM,A
1ikx,5D3G,A
1ikx,5J1E,A
1ikx,6C0K,A
1ikx,6O9E,A
1ikx,2ZE2,A
1ikx,6BHJ,A
1ikx,3IG1,A
1ikx,2ZD1,A
1ikx,3DLK,A
1ikx,3KLF,A
1ikx,3QO9,A
1ikx,3IRX,A
1ikx,3BGR,A
1ikx,1HYS,A
1ikx,7OZW,A
1ikx,6AMO,A
1ikx,5TXM,A
1ikx,3QLH,A
1ikx,8U6H,A
1ikx,2I5J,A
1ikx,1RTD,A
1ikx,7Z24,A
1ikx,8U6G,A
1ikx,3V4I,A
1ikx,8U6F,A
1ikx,4DG1,A
1ikx,8U6N,A
5ggo,5GGJ,A
5ggo,5GGF,A
4x2i,5U2E,A
4x2i,4LR6,A
4x2i,4X2I,A
4x2i,3JVJ,A
4x2i,4Z1Q,A
4x2i,6AJV,A
4x2i,6WVX,A
4x2i,7TV0,A
4x2i,5VZS,A
4x2i,6CJ2,A
4x2i,5W55,A
4x2i,5I80,A
4x2i,6U6K,A
4x2i,8OV6,C
4x2i,6ZCI,A
4x2i,6WW8,A
4x2i,6DJC,A
4x2i,8Q34,A
4x2i,4YH3,A
4x2i,2OSS,A
4x2i,4QR3,A
4x2i,4C66,A
4x2i,6X7B,A
4x2i,4DON,A
4x2i,5U28,A
4x2i,6PRT,A
4x2i,6X7D,A
4x2i,5H21,A
4x2i,8C11,A
4x2i,6P05,A
4x2i,4LYS,A
4x2i,4HXM,A
4x2i,7X6T,A
4x2i,4HXK,A
4x2i,7LA9,A
4x2i,6JI4,A
4x2i,8IBQ,A
4x2i,6DNE,A
4x2i,5Z9C,A
2oc1,2A4G,A
2oc1,2F9V,A
2oc1,2F9U,A
2oc1,2OIN,A
2oc1,2O8M,A
2oc1,1RGQ,A
2oc1,2XCN,A
2oc1,2XCF,A
2oc1,1N1L,A
2oc1,1A1R,A
2oc1,2P59,A
2oc1,2QV1,A
6n96,6N92,A
6n96,1EF8,A
1uyc,7LSZ,A
1uyc,3K98,A
1uyc,4YKQ,A
1uyc,3TUH,A
1uyc,3QDD,A
1uyc,3INW,A
1uyc,1UY6,A
1uyc,3R4M,A
1uyc,3D0B,A
1uyc,3B24,A
1uyc,2BSM,A
1uyc,3HHU,A
1uyc,2YI0,A
1uyc,6TN4,AAA
1uyc,4EEH,A
1uyc,4AWO,A
1uyc,4NH7,A
1uyc,3BM9,A
1uyc,2YE2,A
1uyc,4B7P,A
1uyc,5J82,A
1uyc,4EGH,A
1uyc,3EKO,A
1uyc,2XDU,A
1uyc,8X2R,A
1uyc,2CCS,A
1uyc,2XAB,A
1uyc,2FWY,A
1uyc,1BYQ,A
1uyc,6LR9,A
1uyc,6U99,A
1uyc,8KI4,A
1uyc,4LWE,A
1uyc,5GGZ,A
1uyc,6EI5,A
1uyc,5J2X,A
1uyc,1UYI,A
1uyc,6GQS,A
1uyc,5J6L,A
1uyc,5H22,A
1uyc,1OSF,A
1uyc,2YE7,A
1uyc,3K97,A
1uyc,6OLX,A
1uyc,5J80,A
1uyc,6U98,A
1uyc,2XHX,A
1uyc,2JJC,A
1uyc,5J6M,A
1uyc,2K5B,A
1uyc,6GP4,A
1uyc,5J20,A
1uyc,2QFO,A
1uyc,8B7I,A
1uyc,1YC1,A
1uyc,2XJJ,A
1uyc,5LQ9,A
1uyc,2YEE,A
1uyc,2QF6,A
1uyc,5LR1,A
1uyc,2YJW,A
1uyc,8FFV,A
1uyc,7KRJ,A
5ypo,3WP0,A
5ypo,5B64,A
5ypo,7F7I,A
5ypo,1JXM,A
5ypo,1KJW,A
5ypo,5YPR,A
5ypo,2XKX,A
3wcg,3WCA,A
3wcg,3WCB,A
3bh3,3BH3,A
6hvi,6IBZ,A
6hvi,6IBX,A
6hvi,6IC0,A
6hvi,6IBY,A
1oko,3ZYB,A
1oko,1L7L,A
1oko,4CP9,B
5nx9,5NX8,A
5nx9,4FFX,A
5nx9,4FLC,A
5nx9,2VD6,A
5nx9,2J91,A
5svx,5SVY,A
5svx,5SVX,A
5svx,5SVI,A
5svx,6O1E,A
5svx,4QQ4,A
3p3j,6EQU,A
3p3j,1CA3,A
3p3j,1XPZ,A
3p3j,4PQ7,A
3p3j,3R16,A
3p3j,3PYK,A
3p3j,5NXI,A
3p3j,1A42,A
3p3j,1CAN,A
3p3j,5JEG,B
3p3j,5ZXW,A
3p3j,4QEF,A
3p3j,3U3A,X
3p3j,3M04,A
3p3j,3MNJ,A
3p3j,5CA2,A
3p3j,1ZSA,A
3p3j,3U47,A
3p3j,5JE7,B
3p3j,1CAK,A
3p3j,12CA,A
3p3j,1UGD,A
3p3j,3U45,X
3p3j,5JES,B
3p3j,5JEP,B
3p3j,3MNH,A
3p3j,1CAJ,A
3p3j,7ONV,AAA
3p3j,4L5V,A
3p3j,6RMY,A
3p3j,1HED,A
3p3j,5JEH,B
3p3j,1CNH,A
3p3j,1YDB,A
3p3j,1UGF,A
3p3j,2POV,A
3p3j,2NXR,A
3p3j,7ONV,A
3p3j,8OGD,A
3p3j,1HEA,A
3p3j,4KAP,A
3p3j,1CCT,A
3p3j,1UGB,A
3p3j,4L5U,A
3p3j,3MNI,A
3p3j,1CVA,A
3p3j,1LZV,A
3p3j,3DVD,A
3p3j,6CA2,A
3p3j,1CAL,A
3p3j,9CA2,A
3p3j,1YDD,A
3p3j,3MNK,A
3p3j,1CAI,A
3p3j,1H4N,A
3p3j,1CNJ,A
3p3j,1TH9,A
3p3j,1HEB,A
3p3j,3DVC,A
3p3j,6RMX,A
3p3j,4ZWI,A
3p3j,7ONQ,A
3p3j,1DCA,A
3p3j,1G3Z,A
3p3j,3RG4,A
3p3j,1TG3,A
3p3j,1H9Q,A
3p3j,3TVN,X
3p3j,1CNI,A
3p3j,1CNG,A
3p3j,1H9N,A
3p3j,1BIC,A
3p3j,4KUV,A
3p3j,1UGE,A
3p3j,5JGT,B
3p3j,1G0E,A
3p3j,1CCU,A
3p3j,3RYV,B
3p3j,4QK1,A
3p3j,4YGJ,A
3p3j,3RLD,A
3p3j,4JS6,A
3p3j,3DV7,A
3p3j,5JG5,B
3p3j,3DBU,A
3p3j,1YDA,A
3p3j,1CCS,A
3p3j,7CA2,A
3p3j,5JDV,B
3p3j,1CVF,A
3p3j,4QK2,A
3p3j,1HEC,A
3p3j,1CVC,A
3p3j,3DVB,A
3p3j,1CVE,A
3p3j,7ONQ,AAA
3p3j,3KIG,A
3p3j,1CNK,A
3p3j,8CA2,A
3p3j,5JGS,B
3p3j,4BCW,A
3p3j,1UGC,A
3p3j,1UGA,A
3p3j,2NWO,A
3p3j,3RG3,A
3p3j,2NWY,A
3p3j,1CNB,A
3p3j,5JG3,B
3p3j,5TH4,A
3p3j,1HVA,A
3p3j,2FOQ,A
3p3j,1ZH9,A
3p3j,4L5W,A
3p3j,3RGE,A
3p3j,3TVO,X
3p3j,1MUA,A
3p3j,2FNK,A
3p3j,1FQL,A
3p3j,1YO0,A
3p3j,1LG5,A
3p3j,3PJJ,A
3p3j,3M1Q,A
3p3j,5T71,A
3p3j,5T75,A
3p3j,1CVD,A
3p3j,1CVH,A
3p3j,2FNM,A
6ciy,4BJX,A
6ciy,4UYD,A
6ciy,6ZCI,A
6ciy,6DJC,A
6ciy,4KV1,A
6ciy,4YH3,A
6ciy,2OSS,A
6ciy,8Q34,A
6ciy,6WVX,A
6ciy,4C66,A
6ciy,4QR3,A
6ciy,4ZW1,A
6ciy,4DON,A
6ciy,8CKF,A
6ciy,4HBW,A
6ciy,6AJV,A
6ciy,5H21,A
6ciy,4LYW,A
6ciy,7TV0,A
6ciy,5U2E,A
6ciy,4UIX,A
6ciy,5VZS,A
6ciy,7Z9W,AAA
6ciy,8C11,A
6ciy,5S9P,A
6ciy,4HXK,A
6ciy,4LYS,A
6ciy,7T3F,A
6ciy,3JVJ,A
6ciy,5I80,A
6ciy,5W55,A
6ciy,7X6T,A
6ciy,4LR6,A
6ciy,6CJ2,A
6ciy,4X2I,A
6ciy,4Z1Q,A
6ciy,4HXM,A
6ciy,5VOM,A
6ciy,6BN8,C
6ciy,6U6K,A
6ciy,5COI,A
6ciy,5Y8C,A
6ciy,5YQX,A
6ciy,6X7B,A
6ciy,5U28,A
6ciy,6WW8,A
6ciy,6X7D,A
6ciy,6PRT,A
6ciy,6P05,A
6ciy,7LA9,A
6ciy,8IBQ,A
6ciy,6JI4,A
6ciy,8OV6,C
6ciy,5LRQ,A
6ciy,6DNE,A
6ciy,5Z9C,A
3r0h,3R0H,A
3r0h,6IRE,B
2rnx,1JM4,B
4txe,2UY2,A
6iiw,3ASK,A
6iiw,4GY5,A
6iiw,3ZVY,A
6iiw,3ASL,A
6iiw,3T6R,A
6iiw,2LGG,A
6iiw,3SHB,A
6iiw,6IIW,A
3iqv,3IQJ,A
3iqv,8AV7,A
3iqv,6XXC,A
3iqv,4IEA,A
3iqv,3LW1,A
3iqv,6QHL,A
3iqv,8P0D,A
3iqv,3O8I,A
3iqv,8ANC,A
3iqv,6HMU,A
3iqv,3P1N,A
3iqv,3P1P,A
3iqv,3T0L,A
3iqv,3P1R,A
3iqv,7AYF,A
3iqv,6TLF,A
3iqv,8BZB,A
3iqv,6HHP,A
3iqv,3U9X,A
3iqv,3SMO,A
3iqv,4DAT,A
3iqv,4QLI,A
3iqv,5BTV,A
3iqv,4FR3,A
3iqv,5LU2,A
3iqv,1YWT,A
3iqv,5OM0,A
5f1l,3HME,A
5f1l,6Y7H,A
5f1l,4YY4,A
5f1l,8A7I,A
5f1l,5I40,A
5f1l,5JI8,A
4z46,1LSG,A
4z46,3B6L,A
4z46,5JEN,B
4z46,193L,A
4z46,7AVE,A
4z46,1HEO,A
4z46,2IFF,Y
4z46,1IR8,A
4z46,1IR7,A
4z46,1IR9,A
4z46,1H6M,A
4z46,1HEM,A
4z46,1KXW,A
4z46,1IOT,A
4z46,3A3Q,A
4z46,1HER,A
4z46,7YNV,A
4z46,1LSY,A
4z46,1FLY,A
4z46,1FLW,A
4z46,1FLQ,A
4z46,1FN5,A
4z46,1FLU,A
4z46,1LZD,A
4z46,1KXY,A
4z46,3OJP,A
4z46,4YEO,A
4z46,1NBY,C
4z46,1NBZ,C
4z46,5HMV,A
4z46,1LZG,A
4z46,1IOS,A
4z46,1NDG,C
4z46,3OK0,A
4z46,3WVX,A
4z46,1A2Y,C
4z46,1AT5,A
4z46,1UID,A
4z46,1UIC,A
4z46,6F1L,A
4z46,3QY4,A
4z46,1UIF,A
4z46,1UIE,A
4z46,5NJ1,A
3arz,3ARO,A
3arz,3B9A,A
3arz,3ARS,A
4m3d,6HNZ,A
4m3d,3G1L,A
4m3d,3G1O,A
4m3d,3G1M,A
4m3d,1U9O,A
4m3d,1T56,A
4m3d,5EYR,A
4m3d,3QPL,A
4qn7,4QN3,A
2f9v,2A4G,A
2f9v,2F9V,A
2f9v,2F9U,A
2f9v,2OIN,A
2f9v,2O8M,A
2f9v,1RGQ,A
2f9v,2XCN,A
2f9v,2XCF,A
2f9v,1N1L,A
2f9v,1A1R,A
2f9v,2P59,A
2f9v,2QV1,A
6b5o,6B5L,L
6b5o,7SG5,L
6b5o,7SG6,L
6b5o,7FJS,A
6j06,5HM7,A
6j06,5ZXK,A
6j06,5LYG,A
3fa3,3FA3,A
4xtp,4WV8,A
4xtp,4U2A,A
4xtp,4XTM,A
5w38,5W38,A
5w38,8BTB,A
5w38,8BTB,B
5h8b,5OMY,A
5h8b,4MD7,E
5h8b,7PSU,A
5h8b,6TLL,A
5h8b,2R7I,A
5h8b,1JWH,A
5h8b,6QY7,A
5h8b,3H30,A
5h8b,4MD8,E
5h8b,6Z83,AAA
5h8b,3BQC,A
5h8b,3Q9W,A
5h8b,2ZJW,A
5h8b,3NGA,A
5h8b,3W8L,A
5h8b,1PJK,A
5h8b,6HME,A
5h8b,5KU8,A
5h8b,5N1V,A
5h8b,6L23,A
5h8b,3NSZ,A
5h8b,3MB6,A
5h8b,6L22,A
5h8b,6L21,A
5h8b,6L24,A
5h8b,3JUH,A
5h8b,4DGL,C
5h8b,4MD9,E
5h8b,3U87,A
5h8b,6YPH,A
5h8b,6Z19,B
5h8b,3Q04,A
5h8b,5ZN5,A
5h8b,5CLP,A
5h8b,6YZH,A
5h8b,7QUX,A
5h8b,5CVG,A
5h8b,1NA7,A
5h8b,6Q38,A
5h8b,5ZN0,A
5h8b,5ZN4,A
5h8b,5ZN3,A
5h8b,5ZN2,A
1s9t,1S50,A
1s9t,2XXR,A
1s9t,3G3G,A
1s9t,3QXM,A
1s9t,4BDL,A
1s9t,4BDQ,A
1s9t,2XXW,A
1s9t,2XXU,A
1s9t,2I0C,A
1s9t,4BDN,A
1s9t,8GC2,A
1s9t,4UQQ,A
1s9t,8F0O,A
1s9t,8FWQ,A
1s9t,7F56,A
1s9t,9B35,A
1s9t,7KS0,B
1s9t,5KUF,A
5lrj,3GLJ,A
5lrj,4Z65,A
5lrj,1Z5R,A
4myq,3G45,A
4myq,2QYL,A
4myq,4KP6,A
4myq,3LY2,A
4myq,3O0J,A
2rkn,2RKN,A
3m8q,2RF2,A
3m8q,3FFI,A
3m8q,4KV8,A
3m8q,3DI6,A
3m8q,2RKI,A
3m8q,2JLE,A
3m8q,3DRS,A
3m8q,2WOM,A
3m8q,3DRR,A
3m8q,2YNF,A
3m8q,1C0T,A
3m8q,1S1T,A
3m8q,1S1X,A
3m8q,6UIT,A
3m8q,1S1W,A
3m8q,6OTZ,A
3m8q,6OR7,A
3m8q,3KJV,A
3m8q,3DM2,A
3m8q,1LWC,A
3m8q,1JKH,A
3m8q,1JLF,A
3m8q,1LW0,A
3m8q,1JLE,A
3m8q,2OPR,A
3m8q,1FK9,A
3m8q,2OPP,A
3m8q,1FKO,A
3m8q,2OPS,A
3m8q,2OPQ,A
3m8q,2HND,A
3m8q,2HNY,A
4apr,2APR,A
4apr,1UH7,A
3kwb,1ATK,A
3kwb,6QLM,A
3kwb,1U9V,A
3kwb,1BY8,A
3kwb,5TDI,A
3kwb,1SNK,A
3kwb,3OVZ,A
3kwb,4LEG,A
3kwb,5Z5O,A
5d7x,4LC2,A
5d7x,7C4I,A
5d7x,4UYE,A
5d7x,5G4S,A
5d7x,4QYD,A
5l2m,8PVH,A
5l2m,5L2M,A
5l2m,4WB9,A
5l2m,4WJ9,A
5l2m,8WFQ,A
3oqf,1BBS,A
3oqf,5SXN,A
3oqf,2X0B,A
3oqf,3D91,A
3oqf,1BIL,A
3oqf,2I4Q,A
3oqf,6I3F,B
3oqf,2FS4,A
3grj,1C3B,A
3grj,1FSW,A
3ow3,7E0Z,A
3ow3,4NTS,A
3ow3,2ERZ,E
3ow3,3J4Q,D
3ow3,1BKX,A
3ow3,1ATP,E
3ow3,6MM5,E
3ow3,1APM,E
3ow3,7E11,A
3ow3,1SYK,A
3ow3,1JBP,E
3ow3,2CPK,E
3ow3,4DFY,A
3ow3,3QAM,E
3ow3,4DFX,E
3ow3,3X2U,A
3ow3,3QAL,E
3ow3,4IAC,A
3ow3,1L3R,E
3ow3,2GU8,A
3ow3,1RDQ,E
3ow3,3FHI,A
3ow3,3PVB,A
3ow3,4O21,A
3ow3,1J3H,A
1mm7,3RNN,A
1mm7,4LZ5,A
1mm7,3RN8,A
1mm7,3DP6,A
1mm7,4H8J,A
1mm7,4YMA,A
1mm7,3H03,A
1mm7,2XX7,A
1mm7,1FTJ,A
1mm7,1MQD,A
1mm7,3PD8,A
1mm7,3PD9,A
1mm7,1M5D,A
1mm7,6FQH,A
1mm7,3B6W,A
1mm7,5H8S,A
1mm7,3IJO,B
1mm7,6GIV,A
1mm7,1P1N,A
1mm7,1LBC,A
1mm7,3B6Q,A
1mm7,2I3W,A
1mm7,2ANJ,A
1mm7,1LB8,A
1mm7,1MQH,A
1mm7,1LBB,A
1mm7,5YBF,A
1mm7,5JEI,A
1mm7,2I3V,A
1mm7,3R7X,A
1mm7,6FQG,A
1mm7,1P1W,A
1mm7,5ELV,A
1mm7,2GFE,A
1mm7,3TDJ,A
1mm7,3T93,B
1mm7,4L17,A
1mm7,4YU0,A
1mm7,3T9X,B
1mm7,7LEP,B
1mm7,4UQK,A
1mm7,4UQK,A
1mm7,5KK2,A
1mm7,5KK2,A
1mm7,4UQ6,A
1mm7,7LDD,B
1mm7,4U5E,A
1mm7,4UQJ,A
1mm7,5KBV,A
1mm7,4U1Y,A
1mm7,4U1X,A
1mm7,8VJ6,A
1mm7,4U5C,A
1mm7,4U5B,A
1mm7,4U1W,A
1mm7,4U5F,A
1mm7,5L1B,A
1mm7,6XSR,A
1mm7,6QKZ,B
1mm7,4U4F,A
1mm7,6QKC,B
1mm7,8FQD,A
1mm7,8FQ1,A
1mm7,8FP4,A
1mm7,5IDE,A
1mm7,8P3Y,A
1mm7,8P3X,A
1mm7,8FPS,A
1mm7,8C1R,A
1mm7,6NJL,B
1mm7,5KBS,A
1mm7,6DLZ,A
1mm7,8SS2,A
1mm7,7RYY,A
1mm7,7TNJ,A
1mm7,5WEO,A
1mm7,8P3Q,A
1mm7,8P3S,A
1mm7,8C1S,A
1mm7,5VHW,A
1mm7,7RYZ,A
2w10,1OEB,A
2w10,1UTI,A
2w10,2D0N,A
4eyr,3OQ7,A
2j9h,2J9H,A
1eas,1B0E,A
1eas,8B04,A
1eas,1C1M,A
1eas,1HAX,B
1q95,1Q95,A
1q95,1EKX,A
1q95,1SKU,A
1q95,9ATC,A
1q95,1D09,A
1q95,1TTH,A
1q95,2A0F,A
1q95,1I5O,A
1q95,1EZZ,A
1q95,1XJW,A
1q95,4E2F,A
1q95,6KJ7,A
1q95,6KJ9,A
1q95,3MPU,A
4whr,1YKK,A
1gbq,1GBQ,A
1gbq,1GRI,A
1gbq,8DGO,A
2fv9,2FV5,A
2fv9,2FV9,A
2fv9,2DDF,A
2fv9,3E8R,A
2fv9,3KMC,A
2fv9,1ZXC,A
2fv9,3B92,A
2fv9,2OI0,A
2fv9,1BKC,A
2fv9,2A8H,A
2fv9,1BKC,I
2fv9,2I47,A
2fv9,1BKC,E
4k5m,8SLO,A
4k5m,4R5X,A
4k5m,3Q43,A
4k5m,3EBG,A
4k5m,3EBI,A
4k5m,4K5L,A
4k5m,4R5V,A
4k5m,4K5N,A
4k5m,4R5T,A
4k5m,3T8V,A
4k5m,5XM7,A
4k5m,6SBQ,A
4k5m,4J3B,A
3hdz,1XOZ,A
3hdz,2CHM,A
3hdz,3HC8,A
3hdz,1T9S,A
5fwr,1TR7,A
5fwr,1UWF,A
5fwr,3MCY,A
5fwr,4CSS,A
5fwr,4X50,A
5fwr,4AV4,A
5fwr,3RFZ,A
5fwr,1KLF,B
5fwr,7AYN,A
5fwr,4CA4,A
5fwr,5FS5,A
5fwr,5MTS,A
5fwr,5MCA,A
5fwr,1KIU,B
1j4k,1QU5,A
1j4k,1DMZ,A
1tlo,1TL9,A
1tlo,1KXR,A
4qmt,3A7F,A
4qmt,4W8E,A
4qmt,4QML,A
4qmt,4U8Z,A
4qmt,4O27,B
4qmt,3ZHP,C
4trw,2WJO,A
4trw,3UDH,A
4trw,3HVG,A
4trw,2QK5,A
4trw,3LPI,A
4trw,2VA5,A
4trw,1W50,A
4trw,2ZHR,A
4trw,3CKP,A
4trw,4L7G,A
4trw,5MBW,A
4trw,3TPR,A
4trw,3KMX,A
4trw,2HM1,A
4trw,3CIB,A
4trw,5HTZ,A
4trw,6PZ4,A
4trw,2HIZ,A
4trw,3R1G,B
4trw,2QU2,A
4trw,2FDP,A
4trw,3VV6,A
4trw,3L58,A
4trw,4TRY,A
4trw,4DPF,A
4trw,1YM4,A
4trw,1YM2,A
4trw,3U6A,A
4trw,4X7I,A
4trw,5V0N,A
4trw,1SGZ,A
4trw,1FKN,A
4trw,6EJ3,A
4trw,6FGY,A
4trw,3BRA,A
4trw,2OF0,A
4trw,5CLM,A
4trw,2ZJN,A
4trw,3IXK,A
4trw,3DM6,A
4trw,5MXD,A
4trw,4B1D,A
4trw,5EZX,A
4trw,3TPJ,A
4trw,3EXO,A
4trw,2ZJH,A
4trw,2ZJK,A
4trw,3QI1,A
4trw,2ZJI,A
4trw,4EWO,A
4trw,2QZL,A
4trw,1TQF,A
4trw,4B70,A
4trw,6EJ2,A
4trw,4B0Q,A
4trw,2ZJJ,A
3soq,3SOB,B
3soq,4DG6,A
3soq,3SOQ,A
3soq,5GJE,A
3soq,3S94,A
3soq,7NAM,A
3soq,8CTG,C
3soq,8FFE,A
3soq,6L6R,A
6cck,1B6T,A
6cck,6CCK,A
6cck,6B7A,A
6cck,1QJC,A
6cck,5JBN,A
2q2c,2PVU,A
2za3,2Q8Z,A
2za3,2F84,A
6b0y,8G9Q,A
6b0y,6T5V,A
6b0y,4LRW,A
6b0y,7OO7,A
6b0y,6OIM,A
6b0y,8DNJ,A
6b0y,6T5B,A
6b0y,6T5U,A
6b0y,7RP4,A
6b0y,7TLG,A
6b0y,7TLE,A
6b0y,8F0M,A
6b0y,8TBL,A
6b0y,8CX5,A
6b0y,6WGN,A
6b0y,8B78,A
6b0y,7RPZ,A
6b0y,8EZG,A
6b0y,8T4V,A
6b0y,7T47,A
1h1p,1W98,A
1h1p,1E9H,A
1h1p,6INL,A
1h1p,1GY3,A
1h1p,3BHT,A
1h1p,3EZR,A
1h1p,4BCM,A
1h1p,1H1P,A
1h1p,5OO0,A
1h1p,4EOQ,A
1h1p,4EOS,A
1h1p,1OGU,A
1h1p,5K4J,A
1h1p,4CFU,A
1h1p,7NVQ,A
1h1p,1AQ1,A
1h1p,6OQI,A
1h1p,4EOO,A
1h1p,3PJ8,A
1h1p,5UQ1,A
1h1p,1B38,A
1h1p,3QHR,A
1h1p,4EOP,A
1h1p,4I3Z,A
1h1p,1FQ1,B
1h1p,8BZO,A
1h1p,8H6P,A
1h1p,1OIT,A
1h1p,3PXF,A
1h1p,6GUE,A
1h1p,2IW6,A
1h1p,1VYW,A
1h1p,1OIR,A
1h1p,7E34,A
1h1p,1H01,A
1h1p,6Q4G,A
1h1p,8UV0,A
1h1p,2CJM,A
1h1p,8BYA,A
1h1p,5MHQ,A
1h1p,1GZ8,A
1h1p,6Q4I,A
1h1p,4ERW,A
1h1p,2JGZ,A
5gn9,3VV9,A
2f5t,2F5T,X
2f5t,3QPH,A
1ikv,7SEP,A
1ikv,1EET,A
1ikv,1IKV,A
1ikv,2VG5,A
1ikv,1IKW,A
1ikv,1HMV,A
1ikv,3HVT,A
1ikv,5FDL,A
1ikv,1HNI,A
1ikv,2YKN,A
1ikv,2YKM,A
1ikv,1S6P,A
1ikv,1HPZ,A
1ikv,6WAZ,A
1ikv,6B19,A
1ikv,1HVU,A
1ikv,1BQM,A
1ikv,1J5O,A
1ikv,1UWB,A
1ikv,1N5Y,A
1ikv,5D3G,A
1ikv,3JSM,A
1ikv,2IAJ,A
1ikv,5J1E,A
1ikv,6O9E,A
